release_year,cleaned_lyrics
1984,suicide
1984,One
1984,days
1984,lose
1984,fight
1984,danger
1984,That
1984,burning
1984,deep
1984,inside
1984,telling
1984,Oh
1984,Things
1984,Baby
1984,windows2Embed
1984,Is
1984,This
1984,World
1984,We
1984,Created
1984,...
1984,?
1984,Just
1984,hungry
1984,Mouths
1984,feed
1984,Take
1984,suffering
1984,breed
1984,So
1984,lonely
1984,faces
1984,scattered
1984,Searching
1984,world
1984,created
1984,What
1984,invaded
1984,Against
1984,law
1984,`
1984,living
1984,today
1984,The
1984,You
1984,everyday
1984,A
1984,helpless
1984,child
1984,born
1984,Who
1984,loving
1984,Inside
1984,happy
1984,home
1984,Somewhere
1984,wealthy
1984,sitting
1984,throne
1984,Waiting
1984,life
1984,Oh
1984,","
1984,oh-oh
1984,made
1984,devastated
1984,Right
1984,bone
1984,If
1984,God
1984,sky
1984,To
1984,He
1984,8Embed
1982,Staying
1982,Power
1982,Huh
1982,Let
1982,show
1982,Yeah
1982,Uh
1982,Hey
1982,","
1982,See
1982,I
1982,hell
1982,lot
1982,Tell
1982,feel
1982,Is
1982,real
1982,?
1982,You
1982,takes
1982,And
1982,Did
1982,hear
1982,call
1982,baby
1982,staying
1982,power
1982,!
1982,ahn
1982,Ha
1982,wonder
1982,`
1982,make
1982,shake
1982,Rock
1982,rock
1982,C
1982,shock
1982,catch
1982,groove
1982,Make
1982,move
1982,We
1982,work
1982,play
1982,ball
1982,Haha
1982,Wu
1982,Hahaha
1982,That
1982,Ooh
1982,Ho
1982,ooh-ooh-ooh
1982,fire
1982,regular
1982,dynamo
1982,Want
1982,smooth
1982,company
1982,Don
1982,lose
1982,control
1982,hang
1982,Got
1982,But
1982,plenty
1982,time
1982,stick
1982,trick
1982,Blow
1982,blow
1982,Get
1982,mood
1982,give
1982,bit
1982,attitude
1982,Baby
1982,crash
1982,trash
1982,Gotcha3Embed
1982,Dancer
1982,I
1982,`
1982,invited
1982,party
1982,Been
1982,sitting
1982,night
1982,feel
1982,Ain
1982,black
1982,coat
1982,tie
1982,shape
1982,Come
1982,","
1982,baby
1982,Ha
1982,!
1982,dancer
1982,live
1982,doubt
1982,Why
1982,kick
1982,dancing
1982,shoes
1982,And
1982,ride
1982,?
1982,Cool
1982,You
1982,life
1982,soul
1982,funk-tion
1982,It
1982,To
1982,hold
1982,introduction
1982,Blew
1982,sight
1982,taste
1982,lipstick
1982,eyes
1982,fantastic
1982,My
1982,body
1982,cries
1982,That
1982,Ah
1982,Hot
1982,space
1982,Oh
1982,Wooh
1982,Haha
1982,Huh-hu
1982,hu-uh-uh
1982,Take
1982,Yeah
1982,feet
1982,begging
1982,believe
1982,Can
1982,home
1982,Just
1982,bring
1982,funk
1982,dance
1982,away
1982,boogie
1982,Ooh
1982,Sure
1982,Got
1982,shout
1982,fight
1982,temptation
1982,Aw
1982,dan—
1982,Guten
1982,Morgen
1982,Sie
1982,wünschten
1982,geweckt
1982,sugar
1982,Shake
1982,2Embed
1982,Back
1982,Chat
1982,Ooh
1982,","
1982,ooh
1982,Yeah
1982,Ha
1982,!
1982,Ya
1982,da-dap
1982,chat
1982,back
1982,burn
1982,energy
1982,criticizing
1982,analyzing
1982,I
1982,Oh
1982,`
1982,driving
1982,insane
1982,It
1982,battle
1982,knock
1982,Talk
1982,talk
1982,rack
1982,Twisting
1982,word
1982,wind
1982,Fat
1982,chance
1982,making
1982,romance
1982,If
1982,win
1982,Take
1982,Uh
1982,Huh
1982,Wind
1982,play
1982,You
1982,Blow
1982,C
1982,Wake
1982,stand
1982,drag
1982,Get
1982,ready
1982,scream
1982,shout
1982,cool
1982,learn
1982,change
1982,ways
1982,Cause
1982,talking
1982,sleep
1982,walking
1982,daze
1982,Don
1982,push
1982,luck
1982,attack
1982,tryna
1982,tall
1982,frighten
1982,Just
1982,leave
1982,Hey
1982,Yes
1982,baby
1982,Could
1982,giving
1982,runaround
1982,?
1982,Criticizing
1982,lash
1982,Well
1982,That
1982,Let
1982,5Embed
1982,Body
1982,Language
1982,Give
1982,","
1982,body
1982,Don
1982,`
1982,talk
1982,Baby
1982,language
1982,Just
1982,give
1982,You
1982,red
1982,lips
1982,Snakes
1982,eyes
1982,Long
1982,legs
1982,Great
1982,thighs
1982,cutest
1982,ass
1982,I
1982,Knock
1982,anytime
1982,Mmm
1982,Look
1982,case
1982,Of
1982,Yeah
1982,Sexy
1982,sexy
1982,hot
1982,language1Embed
1982,Action
1982,This
1982,Day
1982,street
1982,","
1982,honey
1982,Living
1982,streak
1982,We
1982,`
1982,criminals
1982,living
1982,But
1982,heartbeat
1982,pulse
1982,pumping
1982,Like
1982,jukebox
1982,playing
1982,dead
1982,record
1982,Or
1982,radio
1982,corner
1982,blaring
1982,I
1982,feeling
1982,world
1982,town
1982,let-down
1982,Coming
1982,showdown
1982,Some
1982,sunshine
1982,ray
1982,crack
1982,shutter
1982,sight
1982,light
1982,tunnel
1982,Still
1982,day
1982,night
1982,Oh
1982,learn
1982,love
1982,live
1982,You
1982,power
1982,Your
1982,mind
1982,bleak
1982,place
1982,blank
1982,space
1982,coming
1982,rat
1982,race
1982,quit
1982,Ooh
1982,action
1982,12Embed
1982,Put
1982,Out
1982,Fire
1982,They
1982,called
1982,hero
1982,In
1982,land
1982,free
1982,But
1982,`
1982,shake
1982,hand
1982,","
1982,boy
1982,He
1982,disappointed
1982,So
1982,I
1982,handgun
1982,And
1982,blew
1982,away
1982,That
1982,critter
1982,guy
1982,make
1982,pay
1982,You
1982,fear
1982,reason
1982,Look
1982,baby
1982,season
1982,For
1982,mad
1982,masquerade
1982,fire
1982,Oh
1982,bullet
1982,hole
1982,head
1982,Don
1982,believe
1982,granddaddy
1982,She
1982,lover
1982,It
1982,shame
1982,died
1982,constitution
1982,Is
1982,side
1982,Cause
1982,caught
1982,neighbor
1982,bed
1982,retribution
1982,Filled
1982,full
1982,lead
1982,told
1982,fashion
1982,To
1982,streets
1982,crime
1982,passion
1982,blame
1982,weapon
1982,daughters
1982,sleep
1982,sound
1982,beds
1982,gun
1982,killed
1982,People
1982,shot
1982,guns
1982,Just
1982,fashioned
1982,law
1982,dead
1982,Ah
1982,hey
1982,!
1982,Take
1982,Yeah
1982,Shoot
1982,shoot
1982,Ha
1982,1Embed
1982,Life
1982,Is
1982,Real
1982,Guilt
1982,stains
1982,pillow
1982,Blood
1982,terraces
1982,Torsos
1982,closet
1982,Shadows
1982,past
1982,real
1982,","
1982,life
1982,Sleeping
1982,leisure
1982,Waking
1982,minefield
1982,Dream
1982,pleasure
1982,dome
1982,Love
1982,roulette
1982,wheel
1982,Success
1982,breathing
1982,space
1982,I
1982,brought
1982,price
1982,cash
1982,leave
1982,Loneliness
1982,hiding
1982,place
1982,Breastfeeding
1982,What
1982,swallowed
1982,bitter
1982,pill
1982,taste
1982,You
1982,Music
1982,mistress
1982,Loving
1982,whore
1982,Lennon
1982,genius
1982,Living
1982,pore
1982,cruel
1982,bitch
1982,Yeah
1982,real1Embed
1982,Calling
1982,All
1982,Girls
1982,boys
1982,girls
1982,streets
1982,Around
1982,world
1982,Take
1982,message
1982,A
1982,This
1982,","
1982,Love
1982,love
1982,Far
1982,For
1982,hear
1982,Some
1982,sleepless
1982,nights
1982,wait
1982,foreign
1982,presence
1982,feel
1982,Comes
1982,creeping
1982,stream
1982,hope
1982,The
1982,Spread
1982,silent
1982,disease
1982,You
1982,`
1982,girls12Embed
1982,Las
1982,Palabras
1982,Amor
1982,Don
1982,`
1982,touch
1982,","
1982,hold
1982,break
1982,spell
1982,darling
1982,Look
1982,eyes
1982,speak
1982,The
1982,special
1982,promises
1982,I
1982,hear
1982,palabras
1982,amor
1982,Let
1982,words
1982,love
1982,Despacito
1982,Love
1982,slow
1982,gently
1982,One
1982,foolish
1982,world
1982,souls
1982,Senselessly
1982,hurled
1982,never-ending
1982,cold
1982,And
1982,fear
1982,greed
1982,Speak
1982,tongue
1982,God
1982,sake
1982,night
1982,evermore
1982,You
1982,This
1982,room
1982,We
1982,growing
1982,But
1982,live
1982,meet
1982,So
1982,whisper
1982,It
1982,adore
1982,Touch
1982,share
1982,Forevermore
1982,7Embed
1982,Cool
1982,Cat
1982,Oooh
1982,","
1982,Ah
1982,`
1982,taking
1982,sunshine
1982,away
1982,And
1982,making
1982,line
1982,I
1982,knew
1982,Cause
1982,cool
1982,Tapping
1982,toe
1982,Ooh
1982,cruising
1982,Driving
1982,swing
1982,king
1982,Feeling
1982,beat
1982,heart
1982,ha-ahn
1982,Coming
1982,strong
1982,chit
1982,chat
1982,alright
1982,Hanging
1982,stealing
1982,limelight
1982,Messing
1982,messing
1982,kid
1982,Mm
1982,deal
1982,life
1982,wishing
1982,hoping
1982,waiting
1982,To
1982,hit
1982,big
1982,time
1982,But
1982,happen
1982,?
1982,No
1982,speeding
1982,fast
1982,Slow
1982,slow
1982,You
1982,set
1982,mood
1982,inside
1982,groove
1982,Can
1982,feel
1982,Wooh-ooh
1982,Feelin
1982,feelin
1982,honey
1982,Feeling6Embed
1982,Under
1982,Pressure
1982,Mmm
1982,Dum
1982,bum
1982,Doo
1982,buh
1982,dum
1982,beh
1982,pushing
1982,Pressing
1982,","
1982,pressure
1982,burns
1982,building
1982,Splits
1982,family
1982,Puts
1982,streets
1982,Um
1982,De
1982,day
1982,Ee
1982,da-
1982,`
1982,It
1982,terror
1982,knowing
1982,world
1982,Watching
1982,friends
1982,screaming
1982,``
1982,Let
1982,!
1982,''
1982,Pray
1982,tomorrow
1982,higher
1982,Day
1982,mm
1982,Da
1982,Okay
1982,Chipping
1982,kick
1982,brains
1982,floor
1982,These
1982,days
1982,rains
1982,pours
1982,Be
1982,People
1982,You
1982,high
1982,Turned
1982,away
1982,blind
1982,Sat
1982,fence
1982,work
1982,Keep
1982,coming
1982,love
1982,slashed
1982,torn
1982,Why
1982,?
1982,Love
1982,Insanity
1982,laughs
1982,breaking
1982,Can
1982,give
1982,chance
1982,Give
1982,Because
1982,old-fashioned
1982,word
1982,And
1982,dares
1982,The
1982,edge
1982,night
1982,change
1982,Caring
1982,This
1982,dance
1982,Pressure78Embed
1980,Flash
1980,’
1980,Theme
1980,!
1980,A-ah
1980,Savior
1980,Universe
1980,He
1980,`
1980,save
1980,Dale
1980,:
1980,What
1980,happening
1980,","
1980,?
1980,miracle
1980,King
1980,impossible
1980,Stand
1980,saves
1980,mighty
1980,hand
1980,Every
1980,woman
1980,child
1980,flash
1980,You
1980,General
1980,Kala
1980,Gordon
1980,approaching
1980,Open
1980,fire
1980,All
1980,weapons
1980,Dispatch
1980,rocket
1980,Ajax
1980,bring
1980,back
1980,body
1980,Just
1980,courage
1980,And
1980,fail
1980,No
1980,pure
1980,heart
1980,May
1980,find
1980,Golden
1980,Grail
1980,Oh-oh
1980,oh-oh
1980,I
1980,love
1980,fourteen
1980,hours
1980,Earth
1980,Flash3Embed
1980,In
1980,Space
1980,Capsule
1980,Agent
1980,:
1980,Strange
1980,object
1980,imaged
1980,imperial
1980,vortex
1980,Object
1980,entering
1980,control
1980,range
1980,","
1980,approaching
1980,Sea
1980,Fire
1980,Klytus
1980,Bring
1980,safely
1980,.
1980,Land
1980,Ming
1980,`
1980,Aerial
1980,Controller
1980,Prisoners
1980,march
1980,presence
1980,Emperor
1980,MingYou
1980,likeEmbed
1980,Ming
1980,’
1980,Theme
1980,Prince
1980,Thun
1980,:
1980,We
1980,","
1980,Ardencia
1980,suffered
1980,blasted
1980,kingdom
1980,!
1980,I
1980,offer
1980,year
1980,loyalty
1980,Without
1980,measure
1980,Death
1980,Flash
1980,Gordon
1980,.
1980,Quarterback
1980,New
1980,York
1980,Jets
1980,Dale
1980,Arden
1980,highness
1980,NoYou
1980,likeEmbed
1980,Football
1980,Fight
1980,Ming
1980,:
1980,Klytus
1980,","
1980,pills
1980,?
1980,Maybe
1980,execute
1980,trainer
1980,Flash
1980,Gordon
1980,41
1980,!
1980,42
1980,Dale
1980,Arden
1980,Go
1980,You
1980,likeEmbed
1980,In
1980,Death
1980,Cell
1980,Flash
1980,Gordon
1980,:
1980,This
1980,`
1980,happening
1980,","
1980,Dale
1980,.
1980,We
1980,It
1980,dream
1980,Oh
1980,I
1980,agree
1980,completely
1980,Why
1980,wake
1980,minute
1980,car
1980,laugh
1980,Princess
1980,Aura
1980,Look
1980,!
1980,Water
1980,leaking
1980,eyes
1980,Ming
1980,call
1980,``
1980,tears
1980,''
1980,sign
1980,weakness
1980,wayYou
1980,likeEmbed
1980,The
1980,Kiss
1980,You
1980,likeEmbed
1980,Flash
1980,Rescue
1980,Dale
1980,:
1980,I
1980,`
1980,lost
1980,","
1980,Aura
1980,.
1980,Nothing
1980,save
1980,...
1980,!
1980,A-ah
1980,Commander
1980,General
1980,Gala
1980,Gordon
1980,approaching
1980,What
1980,``
1980,?
1980,''
1980,On
1980,Hawkman
1980,rocket
1980,cicle
1980,Shall
1980,inform
1980,majesty
1980,Imbicile
1980,The
1980,emperor
1980,shoot
1980,corrupting
1980,wedding
1980,news
1980,Fire
1980,range
1980,He
1980,escaping
1980,idiots
1980,Despatch
1980,War
1980,Rocket
1980,Ajax
1980,bring
1980,back
1980,body
1980,Captain
1980,Charge
1980,boosters
1980,Controller
1980,captain
1980,Vultan
1980,Our
1980,trap
1980,play
1980,worked
1980,They
1980,follow
1980,Good
1980,Stand
1980,Hawkmen
1980,You
1980,capacitators
1980,Ha-ha-ha
1980,flush
1980,Okay
1980,Ha-ha-ha-ha-ha-ha-ha
1980,coming
1980,Squadron
1980,forty
1980,Embed
1980,Vultan
1980,’
1980,Theme
1980,You
1980,likeEmbed
1980,Battle
1980,Theme
1980,Flash
1980,Gordon
1980,:
1980,Hero
1980,`
1980,hit
1980,!
1980,I
1980,Vultan
1980,Ugh
1980,","
1980,impetuous
1980,boy
1980,Ah
1980,.
1980,Who
1980,live
1980,forever
1980,?
1980,Ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha
1980,Dive
1980,Biro
1980,Detonate
1980,Right
1980,You
1980,likeEmbed
1980,Marriage
1980,Dale
1980,Ming
1980,Vultan
1980,:
1980,Come
1980,!
1980,It
1980,`
1980,time
1980,bail
1980,Flash
1980,Gordon
1980,Sorry
1980,","
1980,.
1980,I
1980,coming
1980,What
1980,?
1980,You
1980,destroyed
1980,loony
1980,bird
1980,Get
1980,They
1980,ground
1980,He
1980,save
1980,Onward
1980,brave
1980,Hawkmen
1980,Let
1980,peace
1980,forever
1980,Priest
1980,Do
1980,Merciless
1980,ruler
1980,universe
1980,Earthling
1980,Arden
1980,empress
1980,hour
1980,Of
1980,Yes
1980,promise
1980,Certainly
1980,Not
1980,blast
1980,space
1980,Until
1980,grow
1980,...
1980,weary
1980,A-ah
1980,miracle
1980,King
1980,impossible
1980,Recite
1980,majesty
1980,With
1980,ring
1980,thee
1980,wed
1980,Embed
1980,The
1980,Hero
1980,Ha-ha-ha-ha-ha-ha-ha
1980,So
1980,feel
1980,`
1980,?
1980,Always
1980,needed
1980,Put
1980,feet
1980,ground
1980,hand
1980,heart
1980,Lift
1980,head
1980,stars
1980,And
1980,world
1980,taking
1980,All
1980,save
1980,","
1980,story
1980,Find
1980,pretty
1980,satisfactory
1980,Well
1980,I
1980,friend
1980,This
1980,But
1980,continuation
1980,Is
1980,making
1980,Yes
1980,hero
1980,ooh
1980,You
1980,Flash
1980,!
1980,A-ah
1980,He
1980,Stand
1980,mighty
1980,saved
1980,Every
1980,woman
1980,child
1980,Embed
1980,The
1980,Kiss
1980,You
1980,likeEmbed
1980,The
1980,Hero
1980,Ha-ha-ha-ha-ha-ha-ha
1980,So
1980,feel
1980,`
1980,?
1980,Always
1980,needed
1980,Put
1980,feet
1980,ground
1980,hand
1980,heart
1980,Lift
1980,head
1980,stars
1980,And
1980,world
1980,taking
1980,All
1980,save
1980,","
1980,story
1980,Find
1980,pretty
1980,satisfactory
1980,Well
1980,I
1980,friend
1980,This
1980,But
1980,continuation
1980,Is
1980,making
1980,Yes
1980,hero
1980,ooh
1980,You
1980,Flash
1980,!
1980,A-ah
1980,He
1980,Stand
1980,mighty
1980,saved
1980,Every
1980,woman
1980,child
1980,Embed
1980,TranslationsNederlandsRemember
1980,Day
1980,Remember
1980,day
1980,today
1980,A
1980,young
1980,Free
1980,play
1980,time
1980,Evening
1980,Sing
1980,song
1980,’
1980,sung
1980,Without
1980,morning
1980,kiss
1980,Queen
1980,–
1980,wish
1980,Look
1980,king
1980,Why
1980,?
1980,stay
1980,Climb
1980,favourite
1980,apple
1980,tree
1980,Try
1980,catch
1980,sun
1980,Hide
1980,brother
1980,gun
1980,Dream
1980,away
1980,reach
1980,blow
1980,years
1980,Blow
1980,RememberYou
1980,like5Embed
1980,Football
1980,Fight
1980,Ming
1980,:
1980,Klytus
1980,","
1980,pills
1980,?
1980,Maybe
1980,execute
1980,trainer
1980,Flash
1980,Gordon
1980,41
1980,!
1980,42
1980,Dale
1980,Arden
1980,Go
1980,You
1980,likeEmbed
1980,The
1980,Kiss
1980,You
1980,likeEmbed
1980,Play
1980,Game
1980,Open
1980,mind
1980,And
1980,step
1980,inside
1980,Rest
1980,weary
1980,head
1980,heart
1980,decide
1980,It
1980,`
1980,easy
1980,rules
1980,","
1980,To
1980,fall
1980,love
1980,game
1980,Everybody
1980,play
1980,Yeah
1980,When
1980,feeling
1980,resistance
1980,low
1980,Light
1980,cigarette
1980,This
1980,life
1980,hard
1980,free
1980,world
1980,Ooh
1980,You
1980,My
1980,begun
1980,Love
1980,runs
1980,Down
1980,toes
1980,pumping
1980,Through
1980,veins
1980,Driving
1980,insane
1980,Come
1980,All
1980,Your
1980,love4Embed
1980,Dragon
1980,Attack
1980,Ooh
1980,","
1980,Ha
1980,baby
1980,Take
1980,room
1980,Where
1980,red
1980,`
1980,head
1980,Is
1980,I
1980,ow
1980,!
1980,Hey
1980,green
1980,And
1980,It
1980,hot
1980,s-a
1980,stack
1980,Mack
1980,Go
1980,track
1980,Got
1980,dragon
1980,back
1980,beat
1980,round
1980,eat
1980,sound
1980,Yeah
1980,black
1980,white
1980,shack
1980,You
1980,She
1980,prisoners
1980,give
1980,business
1980,attack
1980,Get
1980,Nice
1980,slow
1980,hey
1980,Alright
1980,Oh
1980,yeah-he-yeah
1980,chained
1980,rack
1980,find
1980,customer
1980,slowly
1980,On
1980,alright5Embed
1980,Crazy
1980,Little
1980,Thing
1980,Called
1980,Love
1980,This
1980,called
1980,love
1980,I
1980,`
1980,handle
1980,round
1980,","
1980,ready
1980,A-this
1980,It
1980,cries
1980,In
1980,cradle
1980,night
1980,swings
1980,jives
1980,shakes
1980,jellyfish
1980,Woo
1980,kinda
1980,There
1980,baby
1980,She
1980,rock
1980,roll
1980,drives
1980,crazy
1980,hot
1980,cold
1980,fever
1980,Then
1980,leaves
1980,cool
1980,sweat
1980,You
1980,relax
1980,hip
1980,And
1980,tracks
1980,Take
1980,back
1980,seat
1980,hitch-hike
1980,long
1980,ride
1980,On
1980,motorbike
1980,Yeah
1980,Hitch-hike
1980,Until
1980,yeah23Embed
1980,Rock
1980,It
1980,When
1980,I
1980,hear
1980,That
1980,rock
1980,roll
1980,soul
1980,real
1980,Oh
1980,","
1980,You
1980,To
1980,space
1980,?
1980,Well
1980,`
1980,What
1980,On
1980,radio
1980,Coming
1980,air
1980,Mama
1980,crazy
1980,alright
1980,Hey
1980,baby
1980,Saturday
1980,night
1980,shoot
1980,suit
1980,And
1980,Come
1980,feel
1980,alive
1980,downtown
1980,prime
1980,jive
1980,We
1980,Ow
1980,tonight
1980,honey
1980,E-ooh
1980,Get
1980,.
1980,wow
1980,!
1980,tonight5Embed
1980,Don
1980,’
1980,Try
1980,Suicide
1980,One
1980,","
1980,!
1980,Yeah
1980,Okay
1980,`
1980,baby
1980,suicide
1980,worth
1980,cares
1980,hate
1980,damn
1980,So
1980,easy
1980,?
1980,Think
1980,slash
1980,wrists
1980,time
1980,Baby
1980,tits
1980,You
1980,Look
1980,life
1980,hang
1980,It
1980,prick
1980,teaser
1980,A
1980,bit
1980,attention
1980,Need
1980,affection
1980,bid
1980,babe
1980,Hey
1980,put
1980,neck
1980,line
1980,drown
1980,Blow
1980,brains
1980,Nobody
1980,Okay4Embed
1980,Sail
1980,Away
1980,Sweet
1980,Sister
1980,Hey
1980,","
1980,babe
1980,`
1980,changing
1980,Babe
1980,feeling
1980,sore
1980,?
1980,Ain
1980,pretending
1980,You
1980,wa
1980,play
1980,It
1980,plain
1980,baby
1980,What
1980,mother
1980,dressed
1980,lady
1980,How
1980,behave
1980,away
1980,sweet
1980,sister
1980,Maybe
1980,find
1980,To
1980,love
1980,half
1980,My
1980,heart
1980,No
1980,matter
1980,I
1980,Forgive
1980,told
1980,makes
1980,fool
1980,Ooh
1980,hold
1980,free
1980,Take
1980,But
1980,friend
1980,sail
1980,Back
1980,arms
1980,Hot
1980,child
1980,young
1980,life
1980,Ahead
1980,aah
1980,throw
1980,Way
1980,Go
1980,21Embed
1980,Coming
1980,Soon
1980,Uuuh
1980,","
1980,uuuh
1980,Oh
1980,o-ooh
1980,ooh
1980,I
1980,headaches
1980,When
1980,hit
1980,heights
1980,Like
1980,morning
1980,After
1980,crazy
1980,nights
1980,mother-in-law
1980,In
1980,nylon
1980,tights
1980,They
1980,`
1980,coming
1980,On
1980,tracks
1980,You
1980,babies
1980,With
1980,toys
1980,The
1980,neighbors
1980,screaming
1980,noise
1980,annoys
1980,Somebody
1980,nagging
1980,boys
1980,.
1980,tonight
1980,tracks2Embed
1980,Save
1980,Me
1980,It
1980,started
1980,They
1980,made
1980,perfect
1980,pair
1980,I
1980,clothed
1980,glory
1980,love
1980,How
1980,loved
1980,","
1980,cried
1980,The
1980,years
1980,loyalty
1980,Were
1980,sham
1980,belie
1980,lived
1980,lie
1980,`
1980,save
1980,life
1980,naked
1980,home
1980,slate
1980,clean
1980,’
1980,erase
1980,memories
1980,To
1980,start
1980,Was
1980,wasted
1980,?
1980,hang
1980,head
1980,advertise
1980,A
1980,soul
1980,rent
1980,heart
1980,cold
1980,inside
1980,real
1980,intent
1980,You
1980,Each
1980,night
1980,cry
1980,believe
1980,Yeah
1980,ooh
1980,Don
1980,home11Embed
1978,Jealousy
1978,Oh
1978,","
1978,wrong
1978,?
1978,fall
1978,love
1978,Was
1978,mistake
1978,How
1978,I
1978,jealousy
1978,You
1978,gave
1978,warning
1978,Took
1978,surprise
1978,led
1978,`
1978,lose
1978,fail
1978,suspicion
1978,trail
1978,To
1978,hurt
1978,pride
1978,Now
1978,left
1978,strong
1978,With
1978,matters
1978,heart
1978,Life
1978,short
1978,away
1978,tears
1978,If
1978,Just
1978,tripped
1978,brought
1978,bring
1978,sorrow
1978,pain
1978,Got
1978,hold
1978,possessive
1978,mind
1978,Turned
1978,jealous
1978,kind
1978,But
1978,live
1978,Cause
1978,jealousy12Embed
1978,In
1978,Only
1978,Seven
1978,Days
1978,Monday
1978,Start
1978,holiday
1978,Freedom
1978,week
1978,Feels
1978,away
1978,Ooh
1978,","
1978,ooh
1978,Tuesday
1978,Saw
1978,beach
1978,I
1978,stood
1978,watched
1978,And
1978,looked
1978,smiled
1978,Wednesday
1978,`
1978,hoped
1978,back
1978,tomorrow
1978,Thursday
1978,My
1978,luck
1978,changed
1978,She
1978,asked
1978,Could
1978,happen
1978,days
1978,It
1978,hundred
1978,For
1978,memories
1978,fade
1978,You
1978,wish
1978,Friday
1978,Would
1978,forever
1978,held
1978,close
1978,bear
1978,leave
1978,Saturday
1978,Just
1978,twenty-four
1978,hours
1978,Oh
1978,Home
1978,Sunday
1978,sad
1978,alone2Embed
1978,Fun
1978,It
1978,Everybody
1978,morning
1978,Should
1978,turn
1978,night
1978,time
1978,Now
1978,movement
1978,Don
1978,`
1978,shun
1978,","
1978,fun
1978,Can
1978,?
1978,moving
1978,free
1978,Get
1978,join
1978,dynasty
1978,When
1978,You
1978,town
1978,Hey
1978,Go
1978,tonight
1978,Just
1978,shaking
1978,soles
1978,feet
1978,That
1978,soul
1978,meet
1978,They
1978,The
1978,body
1978,jive
1978,part
1978,Of
1978,alive
1978,Groove
1978,groove
1978,Do
1978,kicks
1978,tricks
1978,dance
1978,honey
1978,Time
1978,it23Embed
